smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
Nc1cc(Cl)c(Cl)cc1C(=O)OCc1nc(N)c2ccccc2n1,0.0015,0.0012,0.0009,0.0003,0.1703,0.0074,0.0057,0.0119,0.0439,0.0029,0.0021,0.0037,0.2802,0.0093,0.0064,0.0231,0.031,0.0008,0.001,0.0042,0.0424,0.0013,0.0015,0.0075,0.0708,0.0033,0.0037,0.0111,0.0501,0.0086,0.0055,0.0061,0.0,0.0,0.0,0.0,0.6348,0.4401,0.9029,0.9425,0.7246,0.7276,0.7749,0.7842,0.4271,0.0767,0.0039,0.003,0.0075,0.7065,0.6649,0.702128,289,0.702128,0.774194,Nc1c2ccccc2nc2ccccc12,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.652174,0.710526,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
CCOC(=O)c1ccc(NCc2ccc(OCCn3ccnc3)c(Cl)c2)cc1,0.0007,0.0005,0.0004,0.0001,0.0135,0.0004,0.0007,0.004,0.0191,0.0009,0.0008,0.0024,0.0697,0.001,0.0012,0.0088,0.0067,0.0001,0.0002,0.0018,0.0265,0.0007,0.0008,0.0058,0.0132,0.0004,0.0007,0.0048,0.0378,0.0062,0.0042,0.0053,0.0,0.0,0.0,0.0,0.7792,0.5469,0.8448,0.9096,0.9918,0.8635,0.4736,0.6316,0.4581,0.0208,0.0011,0.001,0.0037,0.7221,0.6867,0.743590,288,0.739130,0.737374,CCN(CC)CCOC(=O)c1ccc(N)cc1,O=C(N[C@@H](c1cccnc1)c1ccc2c(c1)OCO2)C1CCN(CCOc2ccc(Cl)cc2Cl)CC1,KEPT,,0.530612,0.745455,CCCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,0.0042,0.0037,0.0027,0.0008,0.1912,0.0074,0.0056,0.0143,0.0324,0.0019,0.0014,0.0031,0.4388,0.0257,0.0137,0.0355,0.0458,0.0012,0.0015,0.0052,0.0735,0.0028,0.0028,0.0101,0.1352,0.0081,0.0075,0.0163,0.0524,0.0089,0.0056,0.0062,0.0,0.0005,0.0005,0.0001,0.8883,0.5045,0.9489,0.9925,0.9975,0.8842,0.1154,0.8623,0.5292,0.1082,0.0067,0.0046,0.0102,0.747,0.8725,0.765625,287,0.765625,0.753623,C=CCc1ccc(O)c(OC)c1,COc1ccc(Cc2cnc(N)nc2N)cc1OC,KEPT,,0.758242,0.750000,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O.Cl.Cl
Cn1c(Sc2ncc(Cl)cc2[N+](=O)[O-])nnc1-c1ccccn1,0.0112,0.0108,0.0077,0.0025,0.4677,0.1487,0.0651,0.0173,0.0919,0.0085,0.0052,0.0055,0.6094,0.1182,0.0488,0.0594,0.2911,0.0204,0.0146,0.0156,0.2447,0.025,0.019,0.0216,0.2728,0.0302,0.0212,0.025,0.0872,0.0167,0.0094,0.0081,0.0,0.0,0.0,0.0,0.3541,0.4507,0.8563,0.9851,0.9843,0.6905,0.743,0.7167,0.3953,0.2307,0.0421,0.0212,0.0172,0.6862,0.7114,0.710526,286,0.710526,0.725806,Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1cc(Cl)cc(Cl)c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.769231,0.769231,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,CC(=O)Oc1ccc(Cl)c2cccnc12
O=C(NCCc1c[nH]c2ccccc12)c1cc(Cl)ccc1O,0.0015,0.0011,0.0008,0.0002,0.0931,0.0033,0.0032,0.0098,0.0286,0.0016,0.0013,0.003,0.2699,0.0084,0.0059,0.0234,0.0285,0.0007,0.0009,0.0041,0.0385,0.0011,0.0013,0.0072,0.0476,0.002,0.0025,0.0092,0.0452,0.0076,0.005,0.0058,0.0005,0.0,0.0,0.0,0.324,0.515,0.8476,0.8627,0.9271,0.8125,0.5914,0.7862,0.5039,0.0615,0.0029,0.0023,0.007,0.6856,0.8537,0.733333,285,0.733333,0.687500,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,KEPT,,0.508772,0.658537,CNC(=O)[C@@H]1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)C2O)NC(=O)C(N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c1cc(O)c(CNC1C3CC4CC(C3)CC1C4)c2O,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(NC1COc2ccccc21)c1cccc([N+](=O)[O-])c1O,0.0131,0.0125,0.0091,0.003,0.4129,0.0873,0.0411,0.0161,0.1068,0.0108,0.0065,0.0064,0.5097,0.055,0.0257,0.0435,0.1041,0.0039,0.0039,0.009,0.1289,0.0075,0.0068,0.0152,0.2,0.0171,0.0137,0.0213,0.0904,0.0175,0.0098,0.0083,0.0,0.0017,0.0002,0.0,0.2782,0.6763,0.6541,0.9935,0.9954,0.864,0.8495,0.8504,0.6159,0.174,0.0237,0.013,0.0137,0.753,0.6972,0.754717,284,0.754717,0.759259,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.632653,0.621622,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Cc1oc2c(O)c(O)ccc2c(=O)c1-c1ccccc1Cl,0.0015,0.0011,0.0008,0.0003,0.1088,0.0041,0.0037,0.0095,0.0243,0.0013,0.0011,0.0027,0.2018,0.0052,0.0041,0.0179,0.0117,0.0002,0.0004,0.0025,0.0231,0.0006,0.0007,0.0054,0.0256,0.0009,0.0013,0.0066,0.0391,0.0064,0.0043,0.0054,0.0,0.0,0.0,0.0,0.7418,0.8469,0.8898,0.9981,0.9968,0.9433,0.9299,0.9125,0.8507,0.0484,0.0022,0.0018,0.0056,0.9011,0.7396,0.753247,283,0.753247,0.764706,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Oc1ccc(Cl)c2cccnc12,FILTERED,pains:catechol_A(92),0.763158,0.619048,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5C[C@H](CO)OC5=O)cc4F)CC3)c(F)cc2c1=O
O=C(CSc1nc2ccccc2o1)c1ccc(O)c(O)c1,0.0008,0.0006,0.0004,0.0001,0.1053,0.0041,0.0038,0.0091,0.0202,0.001,0.0009,0.0025,0.1913,0.005,0.004,0.0167,0.0085,0.0002,0.0003,0.0021,0.0301,0.0008,0.001,0.0062,0.0181,0.0006,0.0009,0.0055,0.0348,0.0057,0.0039,0.0051,0.0,0.0,0.0,0.0,0.7962,0.6183,0.4835,0.7584,0.9913,0.7271,0.4597,0.7648,0.543,0.0455,0.002,0.0017,0.0052,0.6825,0.8033,0.756303,282,0.756303,0.690909,C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CN=C(N)N2[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)NC(=O)[C@H]([C@H](O)[C@@H]2CN=C(N)N2)NC(=O)[C@@H](Cc2ccc3nc(SCC(=O)c4ccccc4)oc3c2)NC1=O,CS(=O)(=O)Cc1nc2ccccc2oc1=O,FILTERED,pains:catechol_A(92),0.680412,0.674419,C[C@@H](c1ccccc1)[C@@H]1NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@@H]([C@@H](O)[C@@H]2CN=C(N)N2[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)NC(=O)[C@H]([C@H](O)[C@@H]2CN=C(N)N2)NC(=O)[C@@H](Cc2ccc3nc(SCC(=O)c4ccccc4)oc3c2)NC1=O,COc1ccc2c(c1)n(CCN)c(=O)n2C(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C
Oc1ccc(-c2nc(-c3ccc(F)c(F)c3)no2)cc1Cl,0.0015,0.0011,0.0009,0.0003,0.0259,0.0007,0.0011,0.0055,0.0328,0.0019,0.0015,0.0032,0.122,0.0023,0.0023,0.0128,0.0348,0.0009,0.0011,0.0045,0.0343,0.001,0.0011,0.0067,0.0403,0.0016,0.0021,0.0084,0.0478,0.0081,0.0052,0.0059,0.0,0.0,0.0,0.0001,0.5866,0.6278,0.9068,0.9948,0.9901,0.7049,0.8427,0.7856,0.6061,0.0377,0.002,0.0017,0.0052,0.7828,0.719,0.775510,281,0.775510,0.755556,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,KEPT,,0.739130,0.757576,Nc1ccc2cc3ccc(N)cc3nc2c1,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I
Cc1ccc(C(F)(F)F)cc1NC(=O)c1ccccc1O,0.001,0.0008,0.0006,0.0002,0.0671,0.0022,0.0024,0.008,0.0286,0.0016,0.0013,0.003,0.2737,0.0088,0.0061,0.0231,0.0269,0.0006,0.0009,0.0039,0.0367,0.0011,0.0012,0.007,0.0129,0.0004,0.0007,0.0047,0.0401,0.0066,0.0045,0.0055,0.0175,0.0,0.0,0.0,0.5377,0.5708,0.5021,0.9391,0.9696,0.5913,0.7678,0.7286,0.4894,0.0561,0.0025,0.002,0.0062,0.6774,0.7669,0.788235,280,0.770833,0.547619,O=C(O)CNC(=O)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.631579,0.000000,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(Nc1ccc(OC(F)F)cc1)c1cc2ccccc2cc1O,0.0011,0.0008,0.0006,0.0002,0.0729,0.0024,0.0026,0.0086,0.0323,0.0019,0.0015,0.0031,0.2439,0.007,0.0051,0.0212,0.0286,0.0007,0.0009,0.0041,0.0339,0.001,0.0011,0.0067,0.0233,0.0008,0.0012,0.0064,0.0432,0.0072,0.0047,0.0057,0.0,0.0,0.0,0.0,0.5629,0.6457,0.8262,0.6718,0.932,0.7393,0.7155,0.7055,0.4913,0.0532,0.0024,0.002,0.0062,0.6989,0.7903,0.744186,279,0.744186,0.581395,Oc1ccc2ccccc2c1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.703704,0.379310,Nc1ccc2cc3ccc(N)cc3nc2c1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Cc1csc(=NC2CCCCC2)n1N=Cc1ccc(O)c(O)c1O,0.0014,0.0011,0.0008,0.0002,0.4084,0.0607,0.0287,0.0153,0.0235,0.0012,0.001,0.0027,0.39,0.0232,0.0126,0.0288,0.0306,0.0007,0.001,0.0041,0.03,0.0008,0.0009,0.0061,0.0468,0.0019,0.0024,0.0089,0.0456,0.0077,0.005,0.0058,0.0,0.0,0.0,0.0,0.7411,0.7558,0.88,0.906,0.9108,0.9502,0.6379,0.8489,0.7505,0.1085,0.0108,0.0058,0.008,0.8201,0.7376,0.851240,278,0.851240,0.808824,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,FILTERED,pains:hzone_phenol_A(479); pains:hzone_phenol_B(215); pains:catechol_A(92),0.807018,0.780000,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C[C@@H]4O[C@H]4/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,Oc1c(Cl)cc(Cl)c2cccnc12
COc1ccc(Cc2noc(-c3cc(F)ccc3O)n2)cc1OC,0.0012,0.0009,0.0007,0.0002,0.038,0.0011,0.0015,0.0064,0.0254,0.0014,0.0011,0.0028,0.0891,0.0014,0.0016,0.0106,0.0075,0.0001,0.0002,0.002,0.0224,0.0005,0.0007,0.0053,0.0131,0.0004,0.0007,0.0048,0.0424,0.007,0.0047,0.0056,0.0,0.0,0.0,0.0,0.6349,0.4762,0.8965,0.7301,0.918,0.6927,0.7864,0.7435,0.405,0.0266,0.0014,0.0012,0.0042,0.6982,0.7785,0.672727,277,0.672727,0.620690,C=CCc1ccc(O)c(OC)c1,COc1ccc(Cc2cnc(N)nc2N)cc1OC,KEPT,,0.607143,0.607143,Cc1cc(O)cc(C)c1Cl,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccc(O)c(Cl)c1,0.0013,0.001,0.0007,0.0002,0.3752,0.0615,0.0307,0.0155,0.0546,0.004,0.0027,0.0041,0.5216,0.0809,0.0344,0.0386,0.1364,0.0056,0.0051,0.0097,0.1489,0.0093,0.008,0.0153,0.1697,0.0126,0.0105,0.018,0.0588,0.0103,0.0063,0.0066,0.0,0.0,0.0001,0.0001,0.2973,0.5804,0.9119,0.9944,0.9788,0.7489,0.6609,0.7356,0.5466,0.1629,0.0206,0.011,0.012,0.7172,0.8046,0.803030,276,0.803030,0.745098,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.693878,0.470588,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
N#Cc1cc(C(=O)c2cc(Cl)cc(Cl)c2O)cn(-c2nccs2)c1=O,0.0041,0.0034,0.0025,0.0008,0.4779,0.1732,0.0749,0.0174,0.1259,0.0141,0.0082,0.007,0.587,0.1967,0.0763,0.0477,0.384,0.037,0.0236,0.019,0.1751,0.0127,0.0105,0.0171,0.3698,0.0586,0.0356,0.0297,0.0992,0.0197,0.0108,0.0088,0.0,0.0,0.0,0.0,0.6023,0.6722,0.9146,0.9618,0.9697,0.8973,0.862,0.8572,0.6694,0.247,0.0573,0.0269,0.0164,0.8229,0.6452,0.816667,275,0.809524,0.738636,N#Cc1ncc(F)cc1Cl,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,KEPT,,0.705882,0.666667,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,O=C1C=C2C(=CCOC2O)O1
Cc1ccc2[nH]c(SCC(=O)c3ccc(O)cc3O)nc2c1,0.0009,0.0007,0.0005,0.0002,0.0302,0.0009,0.0012,0.0056,0.019,0.0009,0.0008,0.0024,0.1375,0.0028,0.0026,0.0137,0.0047,0.0001,0.0002,0.0015,0.0218,0.0005,0.0006,0.0052,0.0125,0.0004,0.0007,0.0046,0.0326,0.0052,0.0037,0.005,0.0,0.0,0.0,0.0,0.637,0.5898,0.6685,0.9405,0.9903,0.6713,0.5745,0.717,0.4667,0.0288,0.0013,0.0011,0.0042,0.6951,0.7074,0.750000,274,0.750000,0.767857,Cc1cccc(O)c1,CCCCCCc1ccc(O)cc1O,KEPT,,0.686275,0.714286,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(NN=Cc1ccccc1C(=O)O)c1cc(Br)ccc1O,0.0027,0.0022,0.0016,0.0005,0.0119,0.0004,0.0007,0.0047,0.0724,0.006,0.0039,0.005,0.3302,0.0146,0.0105,0.0456,0.0425,0.0012,0.0015,0.0057,0.042,0.0013,0.0015,0.0078,0.1046,0.0063,0.0063,0.0156,0.1087,0.0224,0.0121,0.0094,0.0,0.0,0.0,0.0,0.5333,0.671,0.8511,0.2317,0.9922,0.8625,0.7507,0.8667,0.6108,0.0794,0.006,0.0042,0.0105,0.7078,0.7589,0.734694,273,0.700000,0.666667,O=C(O)c1cc(S(=O)(=O)O)ccc1O,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.388889,0.562500,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(CCC(=O)NN=Cc1ccc(O)cc1O)NN=Cc1ccc(O)cc1O,0.0012,0.001,0.0007,0.0002,0.0851,0.0035,0.0035,0.0086,0.0252,0.0014,0.0011,0.0028,0.1864,0.0048,0.004,0.0174,0.0201,0.0005,0.0007,0.0034,0.0343,0.001,0.0011,0.0067,0.0554,0.0025,0.0029,0.01,0.0411,0.0068,0.0046,0.0056,0.0007,0.0,0.0,0.0,0.7136,0.4629,0.914,0.9267,0.9923,0.8287,0.647,0.7925,0.5654,0.05,0.0024,0.0021,0.0061,0.7604,0.7512,0.703704,272,0.703704,0.733333,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,CCCCCCc1ccc(O)cc1O,FILTERED,pains:hzone_phenol_A(479); pains:hzone_phenol_B(215),0.619048,0.710526,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Oc1c(Cl)cc(Cl)c2cccnc12
N#CC(=Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)c1c[nH]c2cc(F)ccc12,0.0009,0.0007,0.0005,0.0001,0.0316,0.001,0.0014,0.0058,0.0234,0.0012,0.001,0.0027,0.0643,0.0009,0.0012,0.0085,0.0086,0.0002,0.0003,0.0021,0.0171,0.0004,0.0005,0.0046,0.0248,0.0009,0.0013,0.0065,0.0358,0.0058,0.004,0.0052,0.0,0.0,0.0,0.0,0.5304,0.5344,0.4268,0.9979,0.8678,0.9134,0.7841,0.8609,0.6891,0.0229,0.0012,0.0011,0.0039,0.7339,0.6293,0.689655,271,0.689655,0.761194,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.675000,0.787879,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl
Cc1cc(-c2noc(COC(=O)c3ccc(O)cc3O)n2)ccc1F,0.0007,0.0005,0.0004,0.0001,0.0056,0.0001,0.0003,0.0027,0.0175,0.0008,0.0007,0.0023,0.0289,0.0003,0.0005,0.0052,0.0049,0.0001,0.0002,0.0015,0.0214,0.0005,0.0006,0.0051,0.0096,0.0003,0.0005,0.0041,0.0301,0.0048,0.0034,0.0048,0.0,0.0,0.0,0.0,0.8033,0.4691,0.6721,0.9485,0.9103,0.7602,0.6292,0.803,0.3864,0.0132,0.0008,0.0007,0.0029,0.7091,0.6846,0.750000,270,0.750000,0.750000,CCCCCCc1ccc(O)cc1O,CCCCCCc1ccc(O)cc1O,KEPT,,0.777778,0.744186,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Oc1c(Br)cc(Br)cc1C=NNc1nc(-c2ccncc2)no1,0.0036,0.003,0.0022,0.0007,0.0624,0.0022,0.0025,0.0087,0.0417,0.0027,0.002,0.0036,0.1773,0.0041,0.0035,0.0172,0.0629,0.0019,0.0021,0.0064,0.0575,0.0021,0.0022,0.0089,0.0508,0.0022,0.0027,0.0097,0.064,0.0115,0.0069,0.0069,0.0001,0.0,0.0,0.0,0.8687,0.7735,0.949,0.9943,0.9993,0.955,0.939,0.8976,0.7477,0.0578,0.0033,0.0027,0.0069,0.9027,0.688,0.803571,269,0.803571,0.762712,NNC(=O)c1ccncc1,Oc1ccccc1/N=C/c1ccncc1,FILTERED,pains:hzone_phenol_A(479),0.767857,0.604651,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Oc1c(Cl)cc(Cl)c2cccnc12
CC(C)c1ccc(C(=O)COC(=O)c2cc(O)c3ccccc3c2O)cc1,0.0011,0.0008,0.0006,0.0002,0.0192,0.0005,0.0008,0.0049,0.0329,0.0019,0.0015,0.0032,0.075,0.0011,0.0013,0.0098,0.0087,0.0002,0.0003,0.0021,0.0201,0.0005,0.0006,0.005,0.0232,0.0008,0.0012,0.0064,0.0513,0.0088,0.0056,0.0062,0.0,0.0,0.0,0.0,0.6823,0.5931,0.4749,0.8216,0.8541,0.8165,0.4696,0.8469,0.5529,0.0257,0.0016,0.0013,0.0042,0.6791,0.8081,0.800000,268,0.762712,0.766667,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,KEPT,,0.741935,0.725000,Nc1ccc2cc3ccc(N)cc3nc2c1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
CCC(=NNC(=O)c1ccc2c(c1)OCO2)c1cc(F)ccc1O,0.0016,0.0012,0.0009,0.0003,0.1492,0.0065,0.0055,0.0134,0.0491,0.0034,0.0024,0.004,0.3414,0.0138,0.009,0.0335,0.0381,0.001,0.0013,0.005,0.0945,0.0044,0.0042,0.0125,0.0528,0.0023,0.0028,0.0099,0.0646,0.0116,0.007,0.0069,0.0521,0.0005,0.0003,0.0052,0.5717,0.4318,0.9097,0.9899,0.9317,0.8353,0.7868,0.6587,0.6409,0.0937,0.005,0.0037,0.0101,0.7507,0.737,0.753623,267,0.753623,0.739130,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,CCn1cc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3.[K+],FILTERED,pains:hzone_phenol_A(479),0.571429,0.737500,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12
COc1cccc(C(=O)OCc2c(F)c(F)c(F)c(F)c2F)c1O,0.0029,0.0024,0.0018,0.0005,0.4158,0.0759,0.0367,0.0182,0.0671,0.0053,0.0035,0.0047,0.5452,0.0835,0.0357,0.0442,0.0473,0.0013,0.0016,0.0055,0.1268,0.0071,0.0064,0.0144,0.29,0.0346,0.0241,0.0275,0.0733,0.0135,0.0079,0.0074,0.0,0.5859,0.0066,0.0,0.6594,0.6486,0.8783,0.6091,0.4458,0.8473,0.7706,0.7635,0.5615,0.1743,0.09,0.0138,0.0136,0.6871,0.8133,0.769231,266,0.769231,0.785714,C=CCc1ccc(O)c(OC)c1,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,KEPT,,0.653846,0.653846,Cc1cc(O)cc(C)c1Cl,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
